"Packet","Sequence","Delta (ms)","Jitter (ms)","Skew","Bandwidth","Marker","Status"
"127.0.0.1:56795 → 127.0.0.1:5004 (0x03b7f841)"
4305,15674,3.0623670000022685,0.014262215123577107,11655.902734222218,5955.552,"","OK"
4306,15675,3.062995000000228,0.013600305845400057,11655.90640588889,5966.4,"","OK"
4307,15676,3.0644179999981134,0.013304189507772944,11655.897543444447,5977.248,"","OK"
4308,15677,3.062718000001041,0.012719469330078092,11655.901492111112,5988.096,"","OK"
4309,15678,3.0706629999986035,0.012174273330254896,11655.89749577778,5998.944,"","OK"
4310,15679,3.0563959999999497,0.012055297913723142,11655.907766444445,6009.792,"","OK"
4311,15680,3.0652680000021064,0.011908869572075402,11655.898053999998,6020.64,"","OK"
4312,15681,3.0822019999977783,0.012135523557075801,11655.882518666665,6031.488,"","OK"
4313,15682,3.0432250000012573,0.012842157501286016,11655.90596033333,6042.336,"","OK"
4314,15683,3.088501999998698,0.014098675434747824,11655.873013888893,6053.184,"","OK"
4315,15684,3.0776670000013837,0.013905029053556534,11655.862013555557,6064.032,"","OK"
4316,15685,3.045412999999826,0.014364318904326169,11655.883267222223,6074.88,"","OK"
4317,15686,3.0686080000014044,0.013587882306287527,11655.881325888888,6085.728,"","OK"
4318,15687,3.0690929999982473,0.013584729939863316,11655.867788444444,6096.576,"","OK"
4319,15688,3.061343000001216,0.013068413485151902,11655.873112111109,6107.424,"","OK"
4320,15689,3.0622629999998026,0.012526866808948283,11655.877515777775,6118.272,"","OK"
4321,15690,3.0698190000002796,0.012635402911234796,11655.863252333329,6129.12,"","OK"
4322,15691,3.0618039999972098,0.012149606896517793,11655.868115000005,6139.968,"","OK"
4323,15692,3.0321580000018002,0.01354704813197895,11655.902623666669,6150.816,"","OK"
4324,15693,3.0791119999994407,0.013478190957089277,11655.890178333335,6161.664,"","OK"
4325,15694,3.079622000001109,0.014139956800168814,11655.866111888889,6172.512,"","OK"
4326,15695,3.0281990000003134,0.01566043866674471,11655.904579555554,6183.36,"","OK"
4327,15696,3.0644979999997304,0.01481720291669605,11655.90674822222,6194.208,"","OK"
4328,15697,3.0709270000006654,0.014851843012272442,11655.891376777774,6205.056,"","OK"
4329,15698,3.057327999998961,0.014507269490676393,11655.90071544444,6215.904,"","OK"
4330,15699,3.077079999999114,0.014251398480392967,11655.890302111115,6226.752,"","OK"
4331,15700,3.0579890000008163,0.01390304024192342,11655.89897977778,6237.6,"","OK"
4332,15701,3.0545009999987087,0.013100009949055606,11655.900034333335,6237.6,"","OK"
4333,15702,3.0636760000015784,0.012468175993747017,11655.903025,6237.6,"","OK"
4334,15703,3.0627170000007027,0.011935769160699944,11655.906974666665,6237.6,"","OK"
4335,15704,3.065653999998176,0.011820936365870503,11655.896876222221,6237.6,"","OK"
4336,15705,3.0625729999992473,0.011337982009656676,11655.900969888888,6248.448,"","OK"
4337,15706,3.0627720000011323,0.010872774801043148,11655.90486455556,6248.448,"","OK"
4338,15707,3.064762999998493,0.01031220554267818,11655.906768222227,6248.448,"","OK"
4339,15708,3.061650000003283,0.010048595474294281,11655.900673777778,6248.448,"","OK"
4340,15709,3.066507999999885,0.009430474923764096,11655.900832444444,6248.448,"","OK"
4341,15710,3.060089999999036,0.009252111907695119,11655.90740911111,6259.296,"","OK"
4342,15711,3.0645169999988866,0.009233945191222892,11655.898447666666,6259.296,"","OK"
4343,15712,3.062735999999859,0.008902490283386313,11655.902378333332,6259.296,"","OK"
4344,15713,3.0637620000015886,0.008527626307181416,11655.905282999996,6259.296,"","OK"
4345,15714,3.0632689999983995,0.008476739940256106,11655.89756955556,6259.296,"","OK"
4346,15715,3.030258999999205,0.010222422860645813,11655.933977222227,6270.144,"","OK"
4347,15716,3.0961830000014743,0.011428292265341559,11655.90446088889,6270.144,"","OK"
4348,15717,3.063033999998879,0.010941065665433798,11655.908093555558,6270.144,"","OK"
4349,15718,3.064140000002226,0.010793776839311608,11655.89950911111,6270.144,"","OK"
4350,15719,3.05786199999784,0.010957763008982279,11655.886091555556,6270.144,"","OK"
4351,15720,3.0502250000026834,0.012717520876654259,11655.846977666664,6280.992,"","OK"
4352,15721,2.9785400000000664,0.01395837026629356,11655.879548777775,6280.992,"","OK"
4353,15722,2.98845099999744,0.014502229069244563,11655.902208888889,6280.992,"","OK"
4354,15723,3.0496280000006664,0.01600314530802409,11655.863691999999,6280.992,"","OK"
4355,15724,2.9792899999993097,0.016991768170750068,11655.89551311111,6291.84,"","OK"
4356,15725,3.1081340000018827,0.021993713215761518,11655.79849022222,6291.84,"","OK"
4357,15726,2.937516999998479,0.025218738084305817,11655.872084333332,6291.84,"","OK"
4358,15727,2.9851110000017798,0.025267573898359808,11655.898084444441,6291.84,"","OK"
4359,15728,3.031251999997039,0.024947156085092924,11655.877943555555,6291.84,"","OK"
4360,15729,3.077465000002121,0.027535076885472846,11655.811589666664,6302.688,"","OK"
4361,15730,3.028430999998818,0.02689662763562259,11655.794269777776,6302.688,"","OK"
4362,15731,2.9054830000022775,0.03181734535268817,11655.899897888885,6302.688,"","OK"
4363,15732,3.1091189999970084,0.03595425432352384,11655.801889999999,6302.688,"","OK"
4364,15733,2.9047410000021046,0.0403552453726064,11655.908260111108,6302.688,"","OK"
4365,15734,3.01144099999874,0.037853660592305424,11655.90793022222,6313.536,"","OK"
4366,15735,3.0111160000014934,0.03548811236094533,11655.90792533333,6313.536,"","OK"
4367,15736,3.01679299999887,0.03362522339388129,11655.902243444441,6313.536,"","OK"
4368,15737,3.0370330000005197,0.03383820943179619,11655.86521044444,6313.536,"","OK"
4369,15738,3.005138000000443,0.03209664078717034,11655.871183555559,6313.536,"","OK"
4370,15739,3.008708999997907,0.03024073268253734,11655.873585666672,6324.384,"","OK"
4371,15740,3.026484000001801,0.02931149244555699,11655.85821277778,6324.384,"","OK"
4372,15741,3.065162999999302,0.030857767223231712,11655.804160888893,6324.384,"","OK"
4373,15742,2.9517789999990782,0.032637413716271685,11655.863493000004,6324.384,"","OK"
4374,15743,3.0086950000004435,0.03074858230341132,11655.865909111115,6324.384,"","OK"
4375,15744,3.0079960000002757,0.029021490353865222,11655.869024222226,6335.232,"","OK"
4376,15745,3.086312999999791,0.03190776526230124,11655.793822333337,6335.232,"","OK"
4377,15746,2.92292400000224,0.03542522437770175,11655.882009444445,6335.232,"","OK"
4378,15747,3.0313639999985753,0.034476953409572006,11655.861756555558,6335.232,"","OK"
4379,15748,3.080511000000115,0.036659636877046604,11655.792356666669,6335.232,"","OK"
4380,15749,3.0189470000004803,0.03485815262782687,11655.78452077778,6346.08,"","OK"
4381,15750,2.9982419999978447,0.033483837533156736,11655.797389888892,6346.08,"","OK"
4382,15751,2.9580260000002454,0.03470891713175344,11655.850475000003,6346.08,"","OK"
4383,15752,3.0691100000003644,0.03616454036660729,11655.792476111114,6346.08,"","OK"
4384,15753,2.98752500000046,0.03537838853809993,11655.816062222224,6356.928,"","OK"
4385,15754,3.007837000001018,0.03337187119883939,11655.819336333334,6356.928,"","OK"
4386,15755,2.9818599999998696,0.03311432369335442,11655.848587444445,6356.928,"","OK"
4387,15756,2.9737649999988207,0.03337881040702781,11655.885933555557,6356.928,"","OK"
4388,15757,3.0261930000015127,0.032235252812248774,11655.870851666667,6356.928,"","OK"
4389,15758,3.0094329999992624,0.030325431455963666,11655.872529777778,6367.776,"","OK"
4390,15759,3.006485000001703,0.02871922393429383,11655.877155888888,6367.776,"","OK"
4391,15760,3.008831999999529,0.027066716882864227,11655.879434999999,6367.776,"","OK"
4392,15761,3.0888709999999264,0.030235040133246276,11655.80167511111,6367.776,"","OK"
4393,15762,3.0260789999992994,0.029280843180440257,11655.786707222222,6367.776,"","OK"
4394,15763,2.9177400000007765,0.03328648492604855,11655.880078333332,6378.624,"","OK"
4395,15764,3.07157499999812,0.03498507267361867,11655.819614444445,6378.624,"","OK"
4396,15765,3.019126999999571,0.03399394313149069,11655.800487444445,6378.624,"","OK"
4397,15766,2.943509000000631,0.03609445363016741,11655.868089555555,6378.624,"","OK"
4398,15767,3.0089719999996305,0.03397224472273938,11655.870228666667,6378.624,"","OK"
4399,15768,2.9830590000019583,0.03360223637188011,11655.898280777776,6389.472,"","OK"
4400,15769,3.010102000000188,0.031565166043060186,11655.899289888886,6389.472,"","OK"
4401,15770,3.0111889999971027,0.0295972112207535,11655.899212,6389.472,"","OK"
4402,15771,3.0176360000004934,0.028155191075052904,11655.89268711111,6389.472,"","OK"
4403,15772,3.004908000002615,0.026783186077132988,11655.898890222219,6400.32,"","OK"
4404,15773,3.1231749999969907,0.03211323000268976,11655.786826333333,6400.32,"","OK"
4405,15774,3.02562300000136,0.031013146183172323,11655.772314444443,6400.32,"","OK"
4406,15775,2.9422989999984566,0.03337558149125486,11655.841126555555,6400.32,"","OK"
4407,15776,2.9583570000031614,0.03458673959228818,11655.893880666663,6400.32,"","OK"
4408,15777,3.0406889999976556,0.03427368642318931,11655.864302777776,6411.168,"","OK"
4409,15778,2.979735000000801,0.03409258796612426,11655.895678888886,6411.168,"","OK"
4410,15779,3.02962800000023,0.033119106773821516,11655.877161999997,6411.168,"","OK"
4411,15780,3.0846849999979895,0.03564753065589768,11655.80358811111,6411.168,"","OK"
4412,15781,3.0245430000031774,0.03425905304566833,11655.790156222218,6411.168,"","OK"
4413,15782,2.9996509999982663,0.03283411917485675,11655.80161633333,6422.016,"","OK"
4414,15783,2.935883999998623,0.035483681170948606,11655.876843444443,6422.016,"","OK"
4415,15784,3.1244080000033136,0.040347006653082336,11655.763546555558,6422.016,"","OK"
4416,15785,2.91613999999754,0.04376101318185277,11655.858517666671,6422.016,"","OK"
4417,15786,3.6219899999996414,0.04517810263579287,11655.792083222226,6422.016,"","OK"
4418,15787,3.531528999999864,0.043161686498801664,11655.80499866667,6422.016,"","OK"
4419,15788,3.560257000001002,0.04075792137051748,11655.800297222224,6422.016,"","OK"
4420,15789,3.498767000000953,0.04175983600697227,11655.857085777778,6432.864,"","OK"
4421,15790,3.5355909999998403,0.04039763097871818,11655.877050333333,6432.864,"","OK"
4422,15791,3.5703839999987395,0.038799556820297815,11655.862221888889,6432.864,"","OK"
4423,15792,3.6068540000014764,0.03958073729694978,11655.810923444442,6432.864,"","OK"
4424,15793,3.564708999998402,0.03837347593805318,11655.790658888887,6432.864,"","OK"
4425,15794,3.556706999999733,0.03604709896973647,11655.789507444442,6432.864,"","OK"
4426,15795,3.48113899999953,0.038445190006783765,11655.863924000005,6432.864,"","OK"
4427,15796,3.5185350000028848,0.03835615035335117,11655.900944555557,6432.864,"","OK"
4428,15797,3.575638999998773,0.037908550678452696,11655.869750000002,6432.864,"","OK"
4429,15798,3.531281999999919,0.03705636348322615,11655.894023555556,6432.864,"","OK"
4430,15799,3.5535149999996065,0.0348678754877208,11655.896064111112,6432.864,"","OK"
4431,15800,3.5543670000006387,0.03276291799187003,11655.897252666666,6432.864,"","OK"
4432,15801,3.5810620000011113,0.03230938839527592,11655.87174622222,6432.864,"","OK"
4433,15802,3.552111999997578,0.030769273842682448,11655.864078666666,6443.712,"","OK"
4434,15803,3.539544000002934,0.02984691644950312,11655.880090222217,6443.712,"","OK"
4435,15804,3.569434999997611,0.02884894944863343,11655.866210777782,6443.712,"","OK"
4436,15805,3.555002000000968,0.02708048733020503,11655.866764333336,6443.712,"","OK"
4437,15806,3.521935000000667,0.02748924159419722,11655.90038488889,6443.712,"","OK"
4438,15807,3.5777319999979227,0.027851636216692705,11655.867097333336,6443.712,"","OK"
4439,15808,3.5283220000019355,0.027813006175200133,11655.894330888888,6443.712,"","OK"
4440,15809,3.5625809999983176,0.02651378356697328,11655.887305444445,6443.712,"","OK"
4441,15810,3.561895999999251,0.025252949871818958,11655.880965,6443.712,"","OK"
4442,15811,3.5640149999999267,0.024203355782653993,11655.872505555555,6443.712,"","OK"
4443,15812,3.5581250000032014,0.023545680768700852,11655.858824999996,6443.712,"","OK"
4444,15813,3.550355999999738,0.022399047943299878,11655.864024555558,6443.712,"","OK"
4445,15814,3.5487130000001343,0.021426767169006933,11655.870867111113,6443.712,"","OK"
4446,15815,3.5529109999988577,0.020252878943187086,11655.873511666668,6443.712,"","OK"
4447,15816,3.5534779999979946,0.019116921231534925,11655.875589222225,6454.56,"","OK"
4448,15817,3.5549449999998615,0.01857839837681798,11655.86508866667,6454.56,"","OK"
4449,15818,3.548707000001741,0.017845283200329732,11655.871937222222,6454.56,"","OK"
4450,15819,3.558117000000493,0.01689004327816825,11655.869375777776,6454.56,"","OK"
4451,15820,3.561040000000503,0.016177193351142472,11655.86389133333,6454.56,"","OK"
4452,15821,3.545661000000109,0.015784528488860937,11655.873785888885,6454.56,"","OK"
4453,15822,3.549456000000646,0.01511121768061014,11655.868774333328,6454.56,"","OK"
4454,15823,3.561681999999564,0.014549669352918322,11655.862647888891,6454.56,"","OK"
4455,15824,3.547054999999091,0.014171599740589447,11655.871148444447,6454.56,"","OK"
4456,15825,3.5546609999983048,0.013341784479080254,11655.872043000003,6454.56,"","OK"
4457,15826,3.545075000001816,0.013162957671195928,11655.882523555556,6454.56,"","OK"
4458,15827,3.556988000000274,0.013124245039025954,11655.86998,6454.56,"","OK"
4459,15828,3.5556219999998575,0.012308132501906231,11655.869913555554,6454.56,"","OK"
4460,15829,3.554474000000482,0.011606471442678649,11655.870995111109,6465.408,"","OK"
4461,15830,3.5539819999976316,0.01097941419983095,11655.872568666666,6465.408,"","OK"
4462,15831,3.561189000000013,0.010645291090170636,11655.86693522222,6465.408,"","OK"
4463,15832,3.548201000001427,0.010214745118932056,11655.86317866667,6465.408,"","OK"
4464,15833,3.5521799999987707,0.009787295771247331,11655.866554222226,6465.408,"","OK"
4465,15834,3.55018900000141,0.009510999507627942,11655.87192077778,6465.408,"","OK"
4466,15835,3.5531899999987218,0.009064409260652781,11655.874286333335,6465.408,"","OK"
4467,15836,3.558660000002419,0.008691911459841483,11655.871181888888,6465.408,"","OK"
4468,15837,3.562769999996817,0.009294014215665109,11655.852856333335,6465.408,"","OK"
4469,15838,3.5432550000004994,0.00948192304932652,11655.865156888889,6465.408,"","OK"
4470,15839,3.5191300000005867,0.011165900080878637,11655.901582444443,6465.408,"","OK"
4471,15840,3.5833290000009583,0.012203871603711922,11655.873808999997,6465.408,"","OK"
4472,15841,3.5508889999982785,0.011843914350634975,11655.867364444443,6465.408,"","OK"
4473,15842,3.4644160000025295,0.01124433637025918,11655.869615111107,6476.256,"","OK"
4474,15843,3.4030820000007225,0.012432273680466793,11655.89986644444,6476.256,"","OK"
4475,15844,3.456460999997944,0.013100735741915144,11655.876738777777,6476.256,"","OK"
4476,15845,3.4074729999992996,0.013898210591483186,11655.902599111112,6476.256,"","OK"
4477,15846,3.4305610000010347,0.013202843262844785,11655.905371444445,6476.256,"","OK"
4478,15847,3.4307340000013937,0.012540123892223844,11655.907970777778,6476.256,"","OK"
4479,15848,3.432091999999102,0.0123732272599441,11655.898101000002,6476.256,"","OK"
4480,15849,3.431894999997894,0.011689796389268434,11655.899539333332,6476.256,"","OK"
4481,15850,3.4607130000003963,0.012670413281569958,11655.872159666666,6476.256,"","OK"
4482,15851,3.4261120000010123,0.012329845784802531,11655.879380999999,6476.256,"","OK"
4483,15852,3.406198000000586,0.013255188756609712,11655.906516333333,6476.256,"","OK"
4484,15853,3.43258699999933,0.012473385292757436,11655.907262666668,6476.256,"","OK"
4485,15854,3.4406070000004547,0.01284284732302889,11655.88887788889,6476.256,"","OK"
4486,15855,3.420991999999387,0.01281150269877185,11655.901219222225,6476.256,"","OK"
4487,15856,3.4785179999998945,0.014834825446698051,11655.85603455556,6476.256,"","OK"
4488,15857,3.3861219999998866,0.01685835718922573,11655.903245888887,6476.256,"","OK"
4489,15858,3.4295970000021043,0.016038230698161567,11655.906982222219,6476.256,"","OK"
4490,15859,3.4320779999980005,0.01565182739044187,11655.897126444444,6476.256,"","OK"
4491,15860,3.4652810000006866,0.0166703173451882,11655.865178777778,6476.256,"","OK"
4492,15861,3.4208079999989423,0.016411255844574014,11655.877704111113,6476.256,"","OK"
4493,15862,3.410083000002487,0.01683869818752666,11655.900954444445,6476.256,"","OK"
4494,15863,3.4287879999974393,0.016070362884360253,11655.905499777782,6476.256,"","OK"
4495,15864,3.440639000000374,0.015522569371171888,11655.898194111109,6476.256,"","OK"
4496,15865,3.4471359999988636,0.016109519896442992,11655.873280333333,6476.256,"","OK"
4497,15866,3.4065560000017285,0.016776258236201238,11655.900057666666,6476.256,"","OK"
4498,15867,3.4324479999995674,0.015783075429859666,11655.900943,6476.256,"","OK"
4499,15868,3.454451000001427,0.01611648738218866,11655.879825333333,6476.256,"","OK"
4500,15869,3.4372979999970994,0.015356998587226616,11655.87586066667,6476.256,"","OK"
4501,15870,3.4020090000012715,0.016354957008839453,11655.907185000004,6476.256,"","OK"
4502,15871,3.429563000001508,0.015791570807376358,11655.899844222218,6476.256,"","OK"
4503,15872,3.436149999997724,0.014980639298379124,11655.897027555555,6476.256,"","OK"
4504,15873,3.459716000001208,0.015693266008911973,11655.870644888888,6476.256,"","OK"
4505,15874,3.398698000000877,0.016877145216694124,11655.905280222221,6476.256,"","OK"
4506,15875,3.4649790000003122,0.017800177807276288,11655.873634555555,6476.256,"","OK"
4507,15876,3.398997000000236,0.018139243083266407,11655.896859777778,6476.256,"","OK"
4508,15877,3.4324169999999867,0.01706281122395705,11655.897776111113,6476.256,"","OK"
4509,15878,3.466013999997813,0.018038927189383817,11655.865095444442,6476.256,"","OK"
4510,15879,3.4292070000010426,0.01716939007337613,11655.869221777775,6476.256,"","OK"
4511,15880,3.4014790000001085,0.018087199027177307,11655.90107611111,6476.256,"","OK"
4512,15881,3.4274569999979576,0.01732401992150034,11655.906952444446,6476.256,"","OK"
4513,15882,3.4609590000036405,0.018662317287674476,11655.868215666665,6476.256,"","OK"
4514,15883,3.4277519999996002,0.017844755790613773,11655.873797,6476.256,"","OK"
4515,15884,3.403999999998632,0.01856279188717987,11655.903130333336,6476.256,"","OK"
4516,15885,3.432896999998775,0.017429888227701668,11655.903566666671,6476.256,"","OK"
4517,15886,3.461090000000695,0.018075311880574534,11655.875809999998,6476.256,"","OK"
4518,15887,3.4003000000011525,0.01901018822136056,11655.90884333333,6476.256,"","OK"
4519,15888,3.4346870000008494,0.01860110006861898,11655.896378555553,6476.256,"","OK"
4520,15889,3.447532999998657,0.018326010480852393,11655.882178888889,6476.256,"","OK"
4521,15890,3.449083999999857,0.018165051492396216,11655.866428222223,6476.256,"","OK"
4522,15891,3.394933999999921,0.01942969410752035,11655.904827555558,6476.256,"","OK"
4523,15892,3.4317489999993995,0.018314359059231823,11655.906411888893,6476.256,"","OK"
4524,15893,3.430890999999974,0.017711510229523338,11655.897743111109,6476.256,"","OK"
4525,15894,3.453568000000814,0.01786920750683505,11655.877508444442,6476.256,"","OK"
4526,15895,3.409744000000501,0.018226715371020524,11655.901097777776,6476.256,"","OK"
4527,15896,3.4316629999993893,0.01719194149376388,11655.902768111111,6476.256,"","OK"
4528,15897,3.430287999999564,0.016307778483824857,11655.905813444446,6476.256,"","OK"
4529,15898,3.461369000000559,0.017040771495226776,11655.87777777778,6476.256,"","OK"
4530,15899,3.4377710000007937,0.016947521887865084,11655.862229000002,6476.256,"","OK"
4531,15900,3.7162829999979294,0.018342836491992722,11655.901501555556,6476.256,"","OK"
4532,15901,4.180629000002227,0.01737461060043296,11655.898650333329,6476.256,"","OK"
4533,15902,4.178020999999717,0.016303898826484035,11655.898407111112,6476.256,"","OK"
4534,15903,4.180357999997796,0.015446169038741582,11655.89582688889,6476.256,"","OK"
4535,15904,4.176741000002949,0.015240026529474458,11655.90797477778,6476.256,"","OK"
4536,15905,4.203864999999496,0.015917976260401374,11655.881887555555,6476.256,"","OK"
4537,15906,4.1752549999982875,0.015080776355182741,11655.884410333332,6476.256,"","OK"
4538,15907,4.190966000001936,0.014962491721700635,11655.871222111113,6476.256,"","OK"
4539,15908,4.157906999997067,0.015269259600227078,11655.89109288889,6476.256,"","OK"
4540,15909,4.171115000001009,0.014731354486099227,11655.897755666665,6476.256,"","OK"
4541,15910,4.184140000001207,0.014208283719389307,11655.891393444446,6476.256,"","OK"
4542,15911,4.214110000000801,0.01559102987602811,11655.85506122222,6476.256,"","OK"
4543,15912,4.170035999999527,0.01579489606418967,11655.873914111107,6476.256,"","OK"
4544,15913,4.145799999998417,0.01680632617168094,11655.905891888891,6476.256,"","OK"
4545,15914,4.182103999999526,0.01602631967497186,11655.901565666667,6465.408,"","OK"
4546,15915,4.1953580000008515,0.016123438584389912,11655.883985444441,6465.408,"","OK"
4547,15916,4.207325999999739,0.01696248756144506,11655.854437222224,6465.408,"","OK"
4548,15917,4.139633999999205,0.018286318199853845,11655.892581,6465.408,"","OK"
4549,15918,4.184619999999995,0.01757106220095852,11655.885738777783,6465.408,"","OK"
4550,15919,4.1715450000010605,0.016862419424281752,11655.891971555557,6465.408,"","OK"
4551,15920,4.177713000000949,0.016507011265588577,11655.903147444442,6465.408,"","OK"
4552,15921,4.174827999999252,0.015659684172940218,11655.906097222225,6465.408,"","OK"
4553,15922,4.185205000001588,0.015145155301281275,11655.898669999999,6465.408,"","OK"
4554,15923,4.209648999996716,0.01619053448379653,11655.866798777777,6465.408,"","OK"
4555,15924,4.175356000003376,0.015329987189752429,11655.869220555556,6465.408,"","OK"
4556,15925,4.181289999996807,0.0145913768792439,11655.865708333335,6465.408,"","OK"
4557,15926,4.144419000000198,0.015764339435228196,11655.89906711111,6465.408,"","OK"
4558,15927,4.201183000001038,0.01624189460918712,11655.875661888891,6465.408,"","OK"
4559,15928,4.184162000001379,0.015625790085249693,11655.869277666665,6465.408,"","OK"
4560,15929,4.220868000000337,0.016647872649104133,11655.837298555558,6465.408,"","OK"
4561,15930,4.230758999998216,0.018918706997474173,11655.784317333335,6465.408,"","OK"
4562,15931,4.148497000001953,0.0195663364209594,11655.813598111108,6465.408,"","OK"
4563,15932,4.206285999996908,0.020125204283052003,11655.785089888894,6454.56,"","OK"
4564,15933,4.168358000002627,0.019456115126146502,11655.794509666666,6454.56,"","OK"
4565,15934,4.189409999999043,0.018967121819753116,11655.782877444442,6454.56,"","OK"
4566,15935,4.1621999999988475,0.018755287817494748,11655.798455222226,6454.56,"","OK"
4567,15936,4.162716000002547,0.018524443439691566,11655.813516999999,6454.56,"","OK"
4568,15937,4.217910999999731,0.019874992113744598,11655.773383777774,6454.56,"","OK"
4569,15938,4.160085999999865,0.020432985662482524,11655.802186666668,6454.56,"","OK"
4570,15939,4.102983999997377,0.023830535169690702,11655.876980444446,6454.56,"","OK"
4571,15940,4.242947000002459,0.026414203110789323,11655.811811222218,6454.56,"","OK"
4572,15941,4.095510999999533,0.02990498902779835,11655.894078000001,6454.56,"","OK"
4573,15942,4.178036000001157,0.028052066102683838,11655.893819777775,6454.56,"","OK"
4574,15943,4.17688199999975,0.026354798082685867,11655.894715555558,6454.56,"","OK"
4575,15944,4.1982479999969655,0.025987012091378922,11655.874245333336,6454.56,"","OK"
4576,15945,4.15984600000229,0.025483559946474058,11655.892177111109,6454.56,"","OK"
4577,15946,4.216166999998677,0.025595719393898236,11655.864899000004,6454.56,"","OK"
4578,15947,4.185492000000522,0.02447812582086281,11655.857184777778,6454.56,"","OK"
4579,15948,3.8445710000014515,0.0243292221237561,11655.879280444446,6454.56,"","OK"
4580,15949,3.6602659999989555,0.024491937407743997,11655.852347777778,6443.712,"","OK"
4581,15950,3.5952309999993304,0.025342587153013914,11655.89045011111,6443.712,"","OK"
4582,15951,3.6827720000001136,0.026154147677856492,11655.85212255556,6443.712,"","OK"
4583,15952,3.690794999998616,0.028110867614691882,11655.794660888892,6443.712,"","OK"
4584,15953,3.6298139999998966,0.026573896721992167,11655.798180222224,6443.712,"","OK"
4585,15954,3.6279840000024706,0.025941805954359652,11655.814640666664,6432.864,"","OK"
4586,15955,3.646957000000839,0.02517192224859779,11655.801017000002,6432.864,"","OK"
4587,15956,3.5549429999991844,0.028498072941323473,11655.879407333334,6432.864,"","OK"
4588,15957,3.707501000000775,0.03135242254932713,11655.805239666664,6432.864,"","OK"
4589,15958,3.644334999997227,0.029399736417813904,11655.80534911111,6432.864,"","OK"
4590,15959,3.562491000000591,0.0319898987253304,11655.876191444448,6422.016,"","OK"
4591,15960,3.6446580000010727,0.030698321721852224,11655.864866777778,6422.016,"","OK"
4592,15961,3.6069429999988643,0.030429072447519512,11655.89125711111,6422.016,"","OK"
4593,15962,3.7432300000000396,0.03470135264145086,11655.79247155556,6422.016,"","OK"
4594,15963,3.5288629999995464,0.039061913934600595,11655.896941888892,6422.016,"","OK"
4595,15964,3.726187000000209,0.04242389848048906,11655.804088222223,6422.016,"","OK"
4596,15965,3.639838000002783,0.04006030760293097,11655.808694666663,6411.168,"","OK"
4597,15966,3.5747339999979886,0.041218996711540314,11655.867294000003,6411.168,"","OK"
4598,15967,3.69667599999957,0.042601726083830116,11655.803951333335,6411.168,"","OK"
4599,15968,3.662153000001126,0.04174034737044906,11655.775131666665,6411.168,"","OK"
4600,15969,3.5184139999983017,0.04700847843754854,11655.90116211111,6411.168,"","OK"
4601,15970,3.659231000001455,0.045689052701625876,11655.875264444447,6400.32,"","OK"
4602,15971,3.6538839999993797,0.04411790357452343,11655.854713777779,6400.32,"","OK"
4603,15972,3.597979000001942,0.04357018043420641,11655.890068111108,6400.32,"","OK"
4604,15973,3.745981000000029,0.04719307887896916,11655.788531555558,6400.32,"","OK"
4605,15974,3.522678999997879,0.05115940728237821,11655.899185888891,6400.32,"","OK"
4606,15975,3.734120000000985,0.054261110994079056,11655.798399222222,6389.472,"","OK"
4607,15976,3.6413829999983136,0.05106113183470092,11655.801460666666,6389.472,"","OK"
4608,15977,3.625224999999773,0.048376581928713115,11655.809569000005,6389.472,"","OK"
4609,15978,3.6464040000028035,0.0461699622251317,11655.796498333333,6389.472,"","OK"
4610,15979,3.6207999999969616,0.04406767291946294,11655.809031666668,6389.472,"","OK"
4611,15980,3.5581210000018473,0.04670865863952746,11655.895355111108,6389.472,"","OK"
4612,15981,3.661206000000675,0.045531409140932365,11655.867482444446,6378.624,"","OK"
4613,15982,3.628549999997631,0.042984654402984226,11655.87226577778,6378.624,"","OK"
4614,15983,3.6138370000007853,0.04151663433596069,11655.89176211111,6378.624,"","OK"
4615,15984,3.7464580000014394,0.04529769191195196,11655.789748555559,6378.624,"","OK"
4616,15985,3.6161399999982677,0.043541169500775294,11655.806941888892,6378.624,"","OK"
4617,15986,3.6523440000019036,0.04200801307388375,11655.787931222221,6367.776,"","OK"
4618,15987,3.559302999998181,0.04470385253452611,11655.873072666665,6367.776,"","OK"
4619,15988,3.7022429999997257,0.04621671591743427,11655.804163000004,6367.776,"","OK"
4620,15989,3.6489370000017516,0.04430340033949204,11655.788559333334,6367.776,"","OK"
4621,15990,3.606878999999026,0.04318783365154674,11655.815013666666,6367.776,"","OK"
4622,15991,3.5602270000017597,0.04575218432586149,11655.899231111107,6356.928,"","OK"
4623,15992,3.7497029999976803,0.050165776971683354,11655.782861444448,6356.928,"","OK"
4624,15993,3.551969000000099,0.052115686744159014,11655.86422577778,6356.928,"","OK"
4625,15994,3.624422000000777,0.04941541465581257,11655.87313711111,6356.928,"","OK"
4626,15995,3.6219119999987015,0.04773522901800659,11655.89566955556,6356.928,"","OK"
4627,15996,3.736398000000918,0.051193318871226474,11655.792604888891,6356.928,"","OK"
4628,15997,3.631692999999359,0.04809625727502695,11655.794245222223,6346.08,"","OK"
4629,15998,3.631094000000303,0.04592464397296524,11655.807595666665,6346.08,"","OK"
4630,15999,3.5729969999993045,0.04682537455836519,11655.867932000005,6346.08,"","OK"
4631,16000,3.653120000002673,0.04513545531542235,11655.848145333333,6346.08,"","OK"
